"","ID","suit_hist","cell","crops"
"735",19,0.728727340698242,19411,"cacao"
"736",20,0.75,19405,"cacao"
"737",20,0.388888895511627,19596,"cacao"
"738",20,0.555555582046509,19597,"cacao"
"739",20,0.75,19598,"cacao"
"740",20,0.825454533100128,19599,"cacao"
"741",20,0.778181791305542,19600,"cacao"
"742",20,0.388888895511627,19789,"cacao"
"743",20,0.666666686534882,19790,"cacao"
"744",20,0.847999930381775,19791,"cacao"
"745",20,0.361111104488373,19981,"cacao"
"746",21,0,19225,"cacao"
"747",21,0,19226,"cacao"
"748",21,0,19227,"cacao"
"749",21,0.138888895511627,19415,"cacao"
"750",21,0,19416,"cacao"
"751",21,0,19417,"cacao"
"752",21,0,19418,"cacao"
"753",21,0,19419,"cacao"
"754",21,0.138888895511627,19607,"cacao"
"755",21,0,19608,"cacao"
"756",21,0,19609,"cacao"
"757",21,0,19610,"cacao"
"758",21,0,19611,"cacao"
"759",21,0,19612,"cacao"
"760",21,0.138888895511627,19799,"cacao"
"761",21,0,19800,"cacao"
"762",21,0.25,19991,"cacao"
"763",22,0.842909038066864,19794,"cacao"
"764",22,0.83527272939682,19795,"cacao"
"765",22,0.848363518714905,19986,"cacao"
"766",22,0.856000006198883,19987,"cacao"
"767",22,0.820727288722992,19988,"cacao"
"768",22,0.870181858539581,20179,"cacao"
"769",22,0.856000006198883,20180,"cacao"
"770",22,0.881454646587372,20371,"cacao"
"771",22,0.861454546451569,20372,"cacao"
"772",22,0.880363643169403,20563,"cacao"
"773",22,0.862545549869537,20564,"cacao"
"774",22,0.88981819152832,20755,"cacao"
"775",23,0.694444417953491,19797,"cacao"
"776",23,0.416666656732559,19798,"cacao"
"777",23,0.75,19989,"cacao"
"778",23,0.472222208976746,19990,"cacao"
"779",23,0.790909171104431,20181,"cacao"
"780",23,0.666666686534882,20182,"cacao"
"781",23,0.831636428833008,20373,"cacao"
"782",24,0,22466,"cacao"
"783",24,0,22467,"cacao"
"784",24,0,22468,"cacao"
"785",24,0,22657,"cacao"
"786",24,0,22658,"cacao"
"787",24,0,22659,"cacao"
"788",24,0,22660,"cacao"
"789",24,0,22849,"cacao"
"790",24,0,22850,"cacao"
"791",24,0,22851,"cacao"
"792",24,0,23041,"cacao"
"793",24,0,23042,"cacao"
"794",24,0,23043,"cacao"
"795",24,0,23234,"cacao"
"796",25,0.416666656732559,21321,"cacao"
"797",25,0.555555582046509,21322,"cacao"
"798",25,0.638888895511627,21323,"cacao"
"799",25,0.777777791023254,21324,"cacao"
"800",25,0.305555552244186,21512,"cacao"
"801",25,0.5,21513,"cacao"
"802",25,0.666666686534882,21514,"cacao"
"803",25,0.833333313465118,21515,"cacao"
"804",25,0.111111111938953,21703,"cacao"
"805",25,0.361111104488373,21704,"cacao"
"806",25,0.75,21706,"cacao"
